tile_id,if1_center_hz,bw_hz,rf_center_hz,lo1_hz,lo1_mode,lo1_vco_div,lo1_drive_dbm,lo1_pad_db,lo1_side,lo2_hz,lo2_mode,lo2_vco_div,lo2_drive_dbm,lo2_pad_db,lo2_side,spur_margin_db,margin,brittleness_db_per_step,lock_time_ms_tile,if2_center_hz,if2_bw_hz,if2_model_type,rf_bpf_id,desired_stage1_tuple,desired_stage2_tuple,notes
457,1750000000.0,400000000.0,30000000000.0,5700000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
458,1750000000.0,400000000.0,30100000000.0,5700000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
459,1750000000.0,400000000.0,30200000000.0,5700000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
460,1750000000.0,400000000.0,30300000000.0,5700000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
461,1750000000.0,400000000.0,30400000000.0,5700000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
462,1750000000.0,400000000.0,30500000000.0,5700000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
463,1750000000.0,400000000.0,30600000000.0,5700000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
464,1750000000.0,400000000.0,30700000000.0,5700000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
465,1750000000.0,400000000.0,30800000000.0,5700000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
466,1750000000.0,400000000.0,30900000000.0,5700000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,10.587911605834961,10.587911605834961,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
467,1750000000.0,400000000.0,31000000000.0,5700000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
468,1800000000.0,400000000.0,27500000000.0,5650000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,4.699999988079071,4.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
469,1800000000.0,400000000.0,27600000000.0,5650000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,4.750340580940247,4.750340580940247,0.003000020980834961,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
470,1800000000.0,400000000.0,27700000000.0,5650000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,4.800000011920929,4.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
471,1800000000.0,400000000.0,27800000000.0,5650000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,4.949652791023254,4.949652791023254,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
472,1800000000.0,400000000.0,27900000000.0,5650000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,5.448948383331299,5.448948383331299,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
473,1800000000.0,400000000.0,28000000000.0,5650000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,9.391000926494598,9.391000926494598,0.7004899978637695,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
474,1800000000.0,400000000.0,28100000000.0,5650000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,9.391000926494598,9.391000926494598,0.7004899978637695,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
475,1800000000.0,400000000.0,28200000000.0,5650000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,9.391000926494598,9.391000926494598,0.7004899978637695,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
476,1800000000.0,400000000.0,28300000000.0,5650000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,8.411911010742188,8.411911010742188,0.07489299774169922,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
477,1800000000.0,400000000.0,28400000000.0,5650000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,2.606299877166748,2.606299877166748,0.024999618530273438,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
478,1800000000.0,400000000.0,28500000000.0,5650000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,1.3006044626235962,1.3006044626235962,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
479,1800000000.0,400000000.0,28600000000.0,5650000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,1.0003044605255127,1.0003044605255127,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
480,1800000000.0,400000000.0,28700000000.0,5650000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,0.8003066778182983,0.8003066778182983,0.00030666589736938477,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
481,1800000000.0,400000000.0,28800000000.0,5650000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
482,1800000000.0,400000000.0,28900000000.0,5650000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0016888976097106934,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
483,1800000000.0,400000000.0,29000000000.0,5650000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
484,1800000000.0,400000000.0,29100000000.0,5650000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
485,1800000000.0,400000000.0,29200000000.0,5650000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
486,1800000000.0,400000000.0,29300000000.0,5650000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,0.5006399750709534,0.5006399750709534,0.0006399750709533691,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
487,1800000000.0,400000000.0,29400000000.0,5650000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,0.5,0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
488,1800000000.0,400000000.0,29500000000.0,5650000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,0.6993511319160461,0.6993511319160461,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
489,1800000000.0,400000000.0,29600000000.0,5650000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
490,1800000000.0,400000000.0,29700000000.0,5650000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
491,1800000000.0,400000000.0,29800000000.0,5650000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,9.391000926494598,9.391000926494598,8.691000938415527,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
492,1800000000.0,400000000.0,29900000000.0,5650000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
493,1800000000.0,400000000.0,30000000000.0,5650000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
494,1800000000.0,400000000.0,30100000000.0,5650000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
495,1800000000.0,400000000.0,30200000000.0,5650000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
496,1800000000.0,400000000.0,30300000000.0,5650000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
497,1800000000.0,400000000.0,30400000000.0,5650000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
498,1800000000.0,400000000.0,30500000000.0,5650000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
499,1800000000.0,400000000.0,30600000000.0,5650000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
500,1800000000.0,400000000.0,30700000000.0,5650000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
501,1800000000.0,400000000.0,30800000000.0,5650000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
502,1800000000.0,400000000.0,30900000000.0,5650000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,9.540654838085175,9.540654838085175,0.7044899463653564,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
503,1800000000.0,400000000.0,31000000000.0,5650000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
504,1850000000.0,400000000.0,27500000000.0,5600000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,-0.14969390630722046,-0.14969390630722046,0.0009999871253967285,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
505,1850000000.0,400000000.0,27600000000.0,5600000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
506,1850000000.0,400000000.0,27700000000.0,5600000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
507,1850000000.0,400000000.0,27800000000.0,5600000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
508,1850000000.0,400000000.0,27900000000.0,5600000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
509,1850000000.0,400000000.0,28000000000.0,5600000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,-0.24968832731246948,-0.24968832731246948,0.0009999871253967285,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
510,1850000000.0,400000000.0,28100000000.0,5600000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
511,1850000000.0,400000000.0,28200000000.0,5600000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
512,1850000000.0,400000000.0,28300000000.0,5600000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
513,1850000000.0,400000000.0,28400000000.0,5600000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
514,1850000000.0,400000000.0,28500000000.0,5600000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
515,1850000000.0,400000000.0,28600000000.0,5600000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
516,1850000000.0,400000000.0,28700000000.0,5600000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,-0.39936113357543945,-0.39936113357543945,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
517,1850000000.0,400000000.0,28800000000.0,5600000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,-0.5,-0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
518,1850000000.0,400000000.0,28900000000.0,5600000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,-0.5,-0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
519,1850000000.0,400000000.0,29000000000.0,5600000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,-0.5,-0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
520,1850000000.0,400000000.0,29100000000.0,5600000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,-0.40064775943756104,-0.40064775943756104,0.007999897003173828,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
521,1850000000.0,400000000.0,29200000000.0,5600000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
522,1850000000.0,400000000.0,29300000000.0,5600000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
523,1850000000.0,400000000.0,29400000000.0,5600000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
524,1850000000.0,400000000.0,29500000000.0,5600000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
525,1850000000.0,400000000.0,29600000000.0,5600000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
526,1850000000.0,400000000.0,29700000000.0,5600000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
527,1850000000.0,400000000.0,29800000000.0,5600000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
528,1850000000.0,400000000.0,29900000000.0,5600000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
529,1850000000.0,400000000.0,30000000000.0,5600000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
530,1850000000.0,400000000.0,30100000000.0,5600000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
531,1850000000.0,400000000.0,30200000000.0,5600000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
532,1850000000.0,400000000.0,30300000000.0,5600000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
533,1850000000.0,400000000.0,30400000000.0,5600000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
534,1850000000.0,400000000.0,30500000000.0,5600000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,-0.25033944845199585,-0.25033944845199585,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
535,1850000000.0,400000000.0,30600000000.0,5600000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,-0.24965941905975342,-0.24965941905975342,0.001000046730041504,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
536,1850000000.0,400000000.0,30700000000.0,5600000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,-0.30000001192092896,-0.30000001192092896,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
537,1850000000.0,400000000.0,30800000000.0,5600000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,-0.25034278631210327,-0.25034278631210327,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
538,1850000000.0,400000000.0,30900000000.0,5600000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
539,1850000000.0,400000000.0,31000000000.0,5600000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
540,1900000000.0,400000000.0,27500000000.0,5550000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,0.05030393600463867,0.05030393600463867,0.001000046730041504,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
541,1900000000.0,400000000.0,27600000000.0,5550000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,-0.04969501495361328,-0.04969501495361328,0.0009999871253967285,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
542,1900000000.0,400000000.0,27700000000.0,5550000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,-0.14969390630722046,-0.14969390630722046,0.0009999871253967285,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
543,1900000000.0,400000000.0,27800000000.0,5550000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
544,1900000000.0,400000000.0,27900000000.0,5550000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
545,1900000000.0,400000000.0,28000000000.0,5550000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
546,1900000000.0,400000000.0,28100000000.0,5550000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,-0.19999998807907104,-0.19999998807907104,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
547,1900000000.0,400000000.0,28200000000.0,5550000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,-0.24968832731246948,-0.24968832731246948,0.0009999871253967285,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
